episode,total_reward,steps_survived,success_flag,epsilon
17700,35,300,0,0.5154032033445684
17701,70,300,0,0.5153839035807994
17702,7,161,0,0.5153646045397287
17703,-18,260,0,0.5153453062213288
17704,7,161,0,0.5153260086255729
17705,9,299,0,0.5153067117524338
17706,17,161,0,0.5152874156018845
17707,21,232,0,0.5152681201738979
17708,20,300,0,0.515248825468447
17709,9,171,0,0.5152295314855047
17710,-18,161,0,0.515210238225044
17711,22,161,0,0.5151909456870377
17712,7,161,0,0.5151716538714589
17713,70,300,0,0.5151523627782806
17714,22,161,0,0.5151330724074756
17715,10,251,0,0.515113782759017
17716,2,161,0,0.5150944938328775
17717,22,161,0,0.5150752056290303
17718,12,161,0,0.5150559181474482
17719,-25,300,0,0.5150366313881043
17720,-20,300,0,0.5150173453509714
17721,12,161,0,0.5149980600360226
17722,17,161,0,0.5149787754432307
17723,2,161,0,0.5149594915725687
17724,30,300,0,0.5149402084240097
17725,-1,298,0,0.5149209259975265
17726,7,161,0,0.5149016442930922
17727,12,161,0,0.5148823633106796
17728,12,161,0,0.5148630830502618
17729,17,161,0,0.5148438035118118
17730,14,272,0,0.5148245246953024
17731,-25,252,0,0.5148052466007066
17732,60,300,0,0.5147859692279975
17733,7,161,0,0.5147666925771479
17734,26,281,0,0.5147474166481308
17735,22,214,0,0.5147281414409193
17736,50,300,0,0.5147088669554862
17737,-5,251,0,0.5146895931918046
17738,12,161,0,0.5146703201498475
17739,-3,161,0,0.5146510478295878
17740,25,175,0,0.5146317762309984
17741,-3,161,0,0.5146125053540525
17742,17,161,0,0.5145932351987228
17743,-23,161,0,0.5145739657649825
17744,22,161,0,0.5145546970528044
17745,40,300,0,0.5145354290621617
17746,7,161,0,0.5145161617930272
17747,22,161,0,0.5144968952453739
17748,22,161,0,0.5144776294191749
17749,22,161,0,0.5144583643144031
17750,7,161,0,0.5144390999310314
17751,55,300,0,0.514419836269033
17752,22,161,0,0.5144005733283807
17753,12,161,0,0.5143813111090476
17754,22,161,0,0.5143620496110066
17755,55,300,0,0.5143427888342308
17756,14,174,0,0.5143235287786931
17757,12,161,0,0.5143042694443666
17758,22,161,0,0.5142850108312241
17759,75,300,0,0.5142657529392388
17760,12,161,0,0.5142464957683835
17761,-13,161,0,0.5142272393186313
17762,50,300,0,0.5142079835899553
17763,45,300,0,0.5141887285823283
17764,22,161,0,0.5141694742957235
17765,22,161,0,0.5141502207301137
17766,25,300,0,0.5141309678854721
17767,17,161,0,0.5141117157617715
17768,17,161,0,0.514092464358985
17769,14,171,0,0.5140732136770857
17770,7,161,0,0.5140539637160465
17771,80,300,0,0.5140347144758404
17772,-2,290,0,0.5140154659564404
17773,20,300,0,0.5139962181578196
17774,25,277,0,0.5139769710799509
17775,40,300,0,0.5139577247228073
17776,19,299,0,0.5139384790863619
17777,12,161,0,0.5139192341705877
17778,12,161,0,0.5138999899754577
17779,22,161,0,0.513880746500945
17780,35,300,0,0.5138615037470224
17781,22,161,0,0.5138422617136632
17782,22,161,0,0.5138230204008402
17783,8,293,0,0.5138037798085264
17784,-6,298,0,0.513784539936695
17785,15,204,0,0.5137653007853189
17786,22,161,0,0.5137460623543711
17787,12,211,0,0.5137268246438248
17788,7,161,0,0.5137075876536528
17789,70,300,0,0.5136883513838282
17790,35,251,0,0.5136691158343241
17791,-3,161,0,0.5136498810051134
17792,22,161,0,0.5136306468961692
17793,-13,262,0,0.5136114135074645
17794,22,161,0,0.5135921808389724
17795,22,161,0,0.5135729488906658
17796,14,297,0,0.513553717662518
17797,17,161,0,0.5135344871545018
17798,2,161,0,0.5135152573665902
17799,-5,300,0,0.5134960282987564
17800,44,298,0,0.5134767999509733
17801,7,161,0,0.513457572323214
17802,-16,171,0,0.5134383454154515
17803,12,161,0,0.5134191192276589
17804,35,300,0,0.5133998937598092
17805,35,300,0,0.5133806690118755
17806,2,161,0,0.5133614449838307
17807,25,300,0,0.513342221675648
17808,13,268,0,0.5133229990873004
17809,20,300,0,0.5133037772187609
17810,35,300,0,0.5132845560700026
17811,17,161,0,0.5132653356409985
17812,7,161,0,0.5132461159317218
17813,34,299,0,0.5132268969421453
17814,17,161,0,0.5132076786722422
17815,2,161,0,0.5131884611219855
17816,22,161,0,0.5131692442913482
17817,10,300,0,0.5131500281803035
17818,40,300,0,0.5131308127888243
17819,17,161,0,0.5131115981168838
17820,7,161,0,0.5130923841644549
17821,2,161,0,0.5130731709315108
17822,-50,300,0,0.5130539584180246
17823,2,186,0,0.5130347466239692
17824,-8,161,0,0.5130155355493177
17825,22,161,0,0.5129963251940431
17826,-10,300,0,0.5129771155581186
17827,-3,161,0,0.5129579066415173
17828,20,300,0,0.5129386984442121
17829,15,225,0,0.5129194909661762
17830,14,172,0,0.5129002842073825
17831,22,161,0,0.5128810781678043
17832,17,161,0,0.5128618728474145
17833,60,300,0,0.5128426682461862
17834,-31,224,0,0.5128234643640924
17835,-31,299,0,0.5128042612011063
17836,22,161,0,0.512785058757201
17837,-4,259,0,0.5127658570323496
17838,22,161,0,0.5127466560265249
17839,21,207,0,0.5127274557397002
17840,-11,298,0,0.5127082561718486
17841,3,217,0,0.512689057322943
17842,17,161,0,0.5126698591929566
17843,15,300,0,0.5126506617818625
17844,45,300,0,0.5126314650896336
17845,-18,161,0,0.5126122691162432
17846,2,161,0,0.5125930738616644
17847,-5,253,0,0.5125738793258702
17848,4,247,0,0.5125546855088335
17849,19,249,0,0.5125354924105276
17850,30,300,0,0.5125163000309256
17851,7,161,0,0.5124971083700005
17852,22,161,0,0.5124779174277254
17853,22,161,0,0.5124587272040735
17854,22,161,0,0.5124395376990177
17855,2,161,0,0.5124203489125313
17856,7,161,0,0.5124011608445872
17857,22,161,0,0.5123819734951586
17858,22,161,0,0.5123627868642185
17859,10,251,0,0.5123436009517401
17860,2,211,0,0.5123244157576965
17861,-3,161,0,0.5123052312820607
17862,28,269,0,0.512286047524806
17863,33,266,0,0.5122668644859053
17864,35,300,0,0.5122476821653318
17865,-17,266,0,0.5122285005630585
17866,65,300,0,0.5122093196790585
17867,10,300,0,0.5121901395133049
17868,2,161,0,0.512170960065771
17869,25,251,0,0.5121517813364298
17870,44,298,0,0.5121326033252543
17871,17,161,0,0.5121134260322178
17872,10,300,0,0.5120942494572932
17873,22,161,0,0.5120750736004538
17874,-7,291,0,0.5120558984616725
17875,17,213,0,0.5120367240409227
17876,27,263,0,0.5120175503381773
17877,17,161,0,0.5119983773534095
17878,17,161,0,0.5119792050865922
17879,45,300,0,0.5119600335376988
17880,19,270,0,0.5119408627067022
17881,14,198,0,0.5119216925935758
17882,-2,267,0,0.5119025231982924
17883,-28,161,0,0.5118833545208253
17884,40,300,0,0.5118641865611476
17885,35,300,0,0.5118450193192324
17886,-8,161,0,0.5118258527950529
17887,-4,256,0,0.511806686988582
17888,27,211,0,0.511787521899793
17889,-51,298,0,0.5117683575286591
17890,12,161,0,0.5117491938751533
17891,12,161,0,0.5117300309392487
17892,17,212,0,0.5117108687209185
17893,22,161,0,0.5116917072201359
17894,2,161,0,0.5116725464368739
17895,22,161,0,0.5116533863711056
17896,17,161,0,0.5116342270228043
17897,45,300,0,0.5116150683919429
17898,22,161,0,0.5115959104784948
17899,40,300,0,0.511576753282433
17900,20,300,0,0.5115575968037307
17901,5,252,0,0.5115384410423609
17902,25,229,0,0.5115192859982969
17903,17,161,0,0.5115001316715116
17904,30,300,0,0.5114809780619785
17905,17,212,0,0.5114618251696704
17906,-23,287,0,0.5114426729945607
17907,22,161,0,0.5114235215366224
17908,12,161,0,0.5114043707958287
17909,22,161,0,0.5113852207721526
17910,22,161,0,0.5113660714655676
17911,-40,204,0,0.5113469228760464
17912,17,161,0,0.5113277750035625
17913,12,161,0,0.511308627848089
17914,9,172,0,0.5112894814095988
17915,45,300,0,0.5112703356880653
17916,11,256,0,0.5112511906834616
17917,17,161,0,0.5112320463957608
17918,22,161,0,0.511212902824936
17919,2,260,0,0.5111937599709605
17920,22,161,0,0.5111746178338075
17921,20,300,0,0.5111554764134499
17922,10,175,0,0.5111363357098612
17923,59,298,0,0.5111171957230142
17924,10,300,0,0.5110980564528823
17925,10,300,0,0.5110789178994386
17926,20,178,0,0.5110597800626563
17927,60,300,0,0.5110406429425085
17928,14,174,0,0.5110215065389684
17929,17,161,0,0.5110023708520091
17930,29,298,0,0.5109832358816038
17931,-30,300,0,0.5109641016277257
17932,17,161,0,0.510944968090348
17933,55,300,0,0.5109258352694438
17934,25,278,0,0.5109067031649863
17935,-5,300,0,0.5108875717769487
17936,17,161,0,0.510868441105304
17937,5,178,0,0.5108493111500257
17938,22,161,0,0.5108301819110868
17939,40,300,0,0.5108110533884603
17940,22,161,0,0.5107919255821197
17941,39,299,0,0.5107727984920379
17942,17,161,0,0.5107536721181883
17943,70,300,0,0.510734546460544
17944,15,300,0,0.5107154215190781
17945,15,225,0,0.5106962972937639
17946,-19,207,0,0.5106771737845744
17947,-28,161,0,0.5106580509914831
17948,17,161,0,0.5106389289144629
17949,22,212,0,0.5106198075534871
17950,34,298,0,0.5106006869085289
17951,22,161,0,0.5105815669795614
17952,-18,161,0,0.5105624477665578
17953,22,161,0,0.5105433292694914
17954,30,300,0,0.5105242114883354
17955,17,161,0,0.5105050944230628
17956,22,161,0,0.5104859780736469
17957,-3,161,0,0.510466862440061
17958,60,300,0,0.5104477475222782
17959,17,161,0,0.5104286333202717
17960,85,300,0,0.5104095198340146
17961,54,299,0,0.5103904070634803
17962,7,161,0,0.5103712950086419
17963,45,300,0,0.5103521836694725
17964,26,255,0,0.5103330730459456
17965,40,300,0,0.510313963138034
17966,17,161,0,0.5102948539457112
17967,-30,179,0,0.5102757454689503
17968,19,298,0,0.5102566377077244
17969,10,300,0,0.5102375306620069
17970,45,300,0,0.510218424331771
17971,35,300,0,0.5101993187169898
17972,45,300,0,0.5101802138176365
17973,22,161,0,0.5101611096336843
17974,7,239,0,0.5101420061651065
17975,6,280,0,0.5101229034118763
17976,54,295,0,0.5101038013739668
17977,2,161,0,0.5100847000513514
17978,7,161,0,0.5100655994440032
17979,9,299,0,0.5100464995518954
17980,50,300,0,0.5100274003750013
17981,-21,246,0,0.5100083019132939
17982,34,299,0,0.5099892041667468
17983,22,161,0,0.5099701071353329
17984,5,300,0,0.5099510108190255
17985,-29,255,0,0.5099319152177979
17986,22,161,0,0.5099128203316232
17987,12,161,0,0.5098937261604748
17988,17,161,0,0.5098746327043258
17989,7,161,0,0.5098555399631494
17990,12,161,0,0.5098364479369188
17991,2,161,0,0.5098173566256075
17992,22,161,0,0.5097982660291884
17993,0,279,0,0.5097791761476349
17994,5,300,0,0.5097600869809202
17995,-8,161,0,0.5097409985290176
17996,35,300,0,0.5097219107919001
17997,-18,285,0,0.5097028237695411
17998,17,161,0,0.509683737461914
17999,22,161,0,0.5096646518689918
18000,-38,161,0,0.5096455669907478
18001,12,161,0,0.5096264828271552
18002,24,222,0,0.5096073993781872
18003,-86,296,0,0.5095883166438172
18004,55,300,0,0.5095692346240184
18005,22,161,0,0.509550153318764
18006,9,273,0,0.5095310727280272
18007,3,219,0,0.5095119928517813
18008,2,161,0,0.5094929136899995
18009,40,300,0,0.5094738352426551
18010,17,161,0,0.5094547575097214
18011,-27,265,0,0.5094356804911715
18012,55,300,0,0.5094166041869788
18013,36,230,0,0.5093975285971164
18014,6,206,0,0.5093784537215577
18015,-37,215,0,0.5093593795602758
18016,30,300,0,0.5093403061132441
18017,22,161,0,0.5093212333804358
18018,-1,295,0,0.509302161361824
18019,-3,161,0,0.5092830900573823
18020,60,300,0,0.5092640194670837
18021,15,300,0,0.5092449495909014
18022,2,161,0,0.5092258804288088
18023,17,214,0,0.5092068119807792
18024,22,161,0,0.5091877442467858
18025,40,300,0,0.5091686772268018
18026,22,161,0,0.5091496109208006
18027,20,177,0,0.5091305453287553
18028,7,211,0,0.5091114804506394
18029,-18,161,0,0.5090924162864259
18030,12,161,0,0.5090733528360881
18031,50,300,0,0.5090542900995995
18032,55,300,0,0.5090352280769331
18033,2,161,0,0.5090161667680624
18034,7,161,0,0.5089971061729605
18035,65,300,0,0.5089780462916007
18036,17,161,0,0.5089589871239564
18037,-12,244,0,0.5089399286700007
18038,12,161,0,0.5089208709297071
18039,-8,161,0,0.5089018139030486
18040,-28,211,0,0.5088827575899986
18041,46,280,0,0.5088637019905304
18042,7,161,0,0.5088446471046173
18043,17,161,0,0.5088255929322325
18044,-28,161,0,0.5088065394733494
18045,-5,300,0,0.5087874867279413
18046,65,300,0,0.5087684346959813
18047,17,161,0,0.5087493833774428
18048,25,300,0,0.5087303327722991
18049,25,300,0,0.5087112828805234
18050,19,299,0,0.508692233702089
18051,40,300,0,0.5086731852369694
18052,2,161,0,0.5086541374851375
18053,17,161,0,0.508635090446567
18054,2,161,0,0.5086160441212308
18055,22,161,0,0.5085969985091026
18056,12,161,0,0.5085779536101553
18057,60,300,0,0.5085589094243624
18058,2,161,0,0.5085398659516972
18059,-36,171,0,0.508520823192133
18060,5,254,0,0.508501781145643
18061,5,202,0,0.5084827398122006
18062,17,161,0,0.508463699191779
18063,45,300,0,0.5084446592843517
18064,22,161,0,0.5084256200898918
18065,17,161,0,0.5084065816083726
18066,-8,161,0,0.5083875438397676
18067,12,161,0,0.5083685067840499
18068,-20,251,0,0.5083494704411928
18069,20,300,0,0.5083304348111698
18070,12,161,0,0.508311399893954
18071,-13,161,0,0.5082923656895189
18072,23,290,0,0.5082733321978377
18073,35,300,0,0.5082542994188837
18074,10,251,0,0.5082352673526302
18075,0,300,0,0.5082162359990506
18076,4,247,0,0.5081972053581182
18077,55,300,0,0.5081781754298063
18078,12,161,0,0.5081591462140881
18079,-37,292,0,0.508140117710937
18080,8,217,0,0.5081210899203263
18081,21,209,0,0.5081020628422294
18082,-29,256,0,0.5080830364766195
18083,2,161,0,0.50806401082347
18084,44,298,0,0.5080449858827542
18085,12,161,0,0.5080259616544454
18086,2,161,0,0.5080069381385169
18087,22,161,0,0.5079879153349421
18088,7,261,0,0.5079688932436944
18089,35,300,0,0.507949871864747
18090,35,300,0,0.5079308511980732
18091,49,299,0,0.5079118312436465
18092,22,161,0,0.50789281200144
18093,17,161,0,0.5078737934714271
18094,17,161,0,0.5078547756535813
18095,22,161,0,0.5078357585478757
18096,-3,161,0,0.5078167421542837
18097,21,280,0,0.5077977264727788
18098,-1,299,0,0.5077787115033341
18099,-3,161,0,0.5077596972459231
18100,-18,161,0,0.507740683700519
18101,-23,161,0,0.5077216708670952
18102,1,183,0,0.507702658745625
18103,22,261,0,0.507683647336082
18104,-34,283,0,0.5076646366384392
18105,0,300,0,0.5076456266526701
18106,22,289,0,0.507626617378748
18107,18,268,0,0.5076076088166463
18108,-33,161,0,0.5075886009663383
18109,25,175,0,0.5075695938277973
18110,22,261,0,0.5075505874009968
18111,-93,187,0,0.50753158168591
18112,22,161,0,0.5075125766825103
18113,55,300,0,0.507493572390771
18114,7,213,0,0.5074745688106655
18115,55,300,0,0.5074555659421672
18116,10,300,0,0.5074365637852495
18117,7,161,0,0.5074175623398856
18118,-44,258,0,0.5073985616060488
18119,80,300,0,0.5073795615837127
18120,17,161,0,0.5073605622728504
18121,-3,161,0,0.5073415636734355
18122,-29,256,0,0.5073225657854412
18123,-3,210,0,0.507303568608841
18124,-10,300,0,0.5072845721436081
18125,-3,161,0,0.5072655763897159
18126,17,161,0,0.5072465813471378
18127,25,254,0,0.5072275870158472
18128,2,287,0,0.5072085933958175
18129,45,300,0,0.5071896004870219
18130,17,161,0,0.5071706082894338
18131,6,280,0,0.5071516168030267
18132,29,223,0,0.5071326260277739
18133,50,300,0,0.5071136359636487
18134,12,161,0,0.5070946466106245
18135,-3,161,0,0.5070756579686748
18136,17,161,0,0.5070566700377729
18137,24,171,0,0.5070376828178921
18138,-18,161,0,0.5070186963090059
18139,26,258,0,0.5069997105110875
18140,40,300,0,0.5069807254241104
18141,-13,161,0,0.506961741048048
18142,40,300,0,0.5069427573828736
18143,12,161,0,0.5069237744285607
18144,35,300,0,0.5069047921850826
18145,55,300,0,0.5068858106524126
18146,2,211,0,0.5068668298305242
18147,60,300,0,0.5068478497193908
18148,17,286,0,0.5068288703189857
18149,-3,161,0,0.5068098916292824
18150,-26,220,0,0.5067909136502541
18151,22,161,0,0.5067719363818743
18152,17,161,0,0.5067529598241165
18153,4,171,0,0.5067339839769539
18154,12,161,0,0.5067150088403599
18155,-3,161,0,0.506696034414308
18156,12,161,0,0.5066770606987716
18157,-10,300,0,0.506658087693724
18158,-37,244,0,0.5066391153991386
18159,55,300,0,0.506620143814989
18160,35,300,0,0.5066011729412483
18161,50,300,0,0.50658220277789
18162,-23,286,0,0.5065632333248876
18163,70,300,0,0.5065442645822145
18164,-1,298,0,0.5065252965498439
18165,0,300,0,0.5065063292277494
18166,5,275,0,0.5064873626159043
18167,-18,161,0,0.5064683967142821
18168,7,161,0,0.5064494315228562
18169,75,300,0,0.5064304670415999
18170,55,300,0,0.5064115032704867
18171,9,173,0,0.5063925402094899
18172,15,300,0,0.506373577858583
18173,-8,161,0,0.5063546162177394
18174,-14,283,0,0.5063356552869325
18175,22,161,0,0.5063166950661356
18176,22,161,0,0.5062977355553223
18177,60,300,0,0.506278776754466
18178,55,300,0,0.50625981866354
18179,45,300,0,0.5062408612825178
18180,-25,300,0,0.5062219046113727
18181,-8,161,0,0.5062029486500783
18182,7,161,0,0.5061839933986079
18183,22,161,0,0.5061650388569349
18184,22,161,0,0.5061460850250328
18185,-3,161,0,0.506127131902875
18186,40,300,0,0.5061081794904349
18187,55,300,0,0.5060892277876858
18188,22,214,0,0.5060702767946014
18189,-15,228,0,0.5060513265111549
18190,48,293,0,0.5060323769373198
18191,10,225,0,0.5060134280730696
18192,5,201,0,0.5059944799183776
18193,7,161,0,0.5059755324732175
18194,17,161,0,0.5059565857375624
18195,22,161,0,0.5059376397113858
18196,30,300,0,0.5059186943946613
18197,-13,161,0,0.5058997497873622
18198,30,300,0,0.5058808058894619
18199,6,206,0,0.5058618627009339
18200,12,161,0,0.5058429202217517
18201,22,161,0,0.5058239784518886
18202,7,161,0,0.5058050373913182
18203,20,300,0,0.5057860970400138
18204,20,300,0,0.5057671573979489
18205,2,161,0,0.5057482184650969
18206,24,171,0,0.5057292802414313
18207,4,297,0,0.5057103427269255
18208,50,300,0,0.505691405921553
18209,28,219,0,0.5056724698252872
18210,7,161,0,0.5056535344381016
18211,17,161,0,0.5056345997599695
18212,17,161,0,0.5056156657908645
18213,12,161,0,0.50559673253076
18214,17,161,0,0.5055777999796295
18215,17,161,0,0.5055588681374463
18216,30,300,0,0.5055399370041841
18217,20,225,0,0.5055210065798161
18218,13,218,0,0.5055020768643159
18219,2,161,0,0.5054831478576569
18220,-43,161,0,0.5054642195598127
18221,12,161,0,0.5054452919707566
18222,2,161,0,0.505426365090462
18223,24,298,0,0.5054074389189025
18224,-10,226,0,0.5053885134560515
18225,20,300,0,0.5053695887018825
18226,22,261,0,0.505350664656369
18227,12,161,0,0.5053317413194843
18228,17,161,0,0.505312818691202
18229,55,300,0,0.5052938967714956
18230,-19,284,0,0.5052749755603385
18231,75,300,0,0.5052560550577041
18232,25,300,0,0.505237135263566
18233,60,300,0,0.5052182161778975
18234,2,161,0,0.5051992978006723
18235,7,161,0,0.5051803801318637
18236,22,161,0,0.5051614631714453
18237,45,300,0,0.5051425469193904
18238,-3,161,0,0.5051236313756726
18239,12,161,0,0.5051047165402653
18240,-3,161,0,0.5050858024131422
18241,35,252,0,0.5050668889942764
18242,17,161,0,0.5050479762836417
18243,12,161,0,0.5050290642812114
18244,-6,171,0,0.5050101529869591
18245,22,161,0,0.5049912424008581
18246,70,300,0,0.5049723325228821
18247,-28,161,0,0.5049534233530045
18248,45,300,0,0.5049345148911988
18249,17,161,0,0.5049156071374384
18250,12,161,0,0.5048967000916968
18251,-16,222,0,0.5048777937539476
18252,30,229,0,0.5048588881241642
18253,90,300,0,0.5048399832023202
18254,4,298,0,0.5048210789883889
18255,75,300,0,0.504802175482344
18256,2,161,0,0.5047832726841588
18257,12,161,0,0.5047643705938069
18258,19,298,0,0.5047454692112617
18259,7,161,0,0.5047265685364969
